dnovemcinctus	mdomestica	ggallus	xtropicalis	drerio	olatipes	pmarinus	eburgeri	cintestinalis	dmelanogaster	celegans
ENSMUSG00000073434	ENSDNOG00000042727	ENSMODG00000024523	ENSGALG00000028172	ENSXETG00000003627	ENSDARG00000079241	ENSORLG00000030286	ENSPMAG00000008506	ENSEBUG00000013358	ENSCING00000004400	0	0
ENSMUSG00000073435	0	ENSMODG00000016140	ENSGALG00000027635	ENSXETG00000010357	ENSDARG00000100990	ENSORLG00000011728	ENSPMAG00000000119	ENSEBUG00000015136	0	0	0
ENSMUSG00000073436	ENSDNOG00000010348	ENSMODG00000016131	ENSGALG00000002276	ENSXETG00000031981	0	ENSORLG00000030257	0	0	0	0	0
ENSMUSG00000073457	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073458	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073460	ENSDNOG00000013709	ENSMODG00000007420	ENSGALG00000011624	0	0	0	0	ENSEBUG00000008118	0	0	0
ENSMUSG00000073468	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073471	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073481	ENSDNOG00000045884	ENSMODG00000004644	ENSGALG00000009453	0	0	ENSORLG00000018149	0	0	0	0	0
ENSMUSG00000073486	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073489	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073490	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073491	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073492	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073494	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073497	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073514	ENSDNOG00000017625	ENSMODG00000025621	ENSGALG00000013753	ENSXETG00000033116	ENSDARG00000063032	ENSORLG00000007825	0	0	0	0	0
ENSMUSG00000073530	ENSDNOG00000008777	ENSMODG00000005626	ENSGALG00000040432	ENSXETG00000009187	ENSDARG00000076020	ENSORLG00000013056	ENSPMAG00000002256	0	0	0	0
ENSMUSG00000073532	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073542	ENSDNOG00000005631	ENSMODG00000021424	ENSGALG00000013858	ENSXETG00000019671	ENSDARG00000058319	ENSORLG00000002558	ENSPMAG00000004863	0	0	0	0
ENSMUSG00000073551	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073555	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073557	ENSDNOG00000001035	ENSMODG00000000662	ENSGALG00000000336	0	0	0	0	0	0	0	0
ENSMUSG00000073563	ENSDNOG00000012155	0	0	ENSXETG00000010259	0	0	0	0	0	0	WBGene00013709
ENSMUSG00000073565	ENSDNOG00000048604	ENSMODG00000013488	ENSGALG00000002183	ENSXETG00000031178	ENSDARG00000101530	ENSORLG00000022815	0	0	0	0	0
ENSMUSG00000073568	ENSDNOG00000038611	ENSMODG00000025398	ENSGALG00000053928	ENSXETG00000032499	0	0	0	0	0	0	0
ENSMUSG00000073572	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073573	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073574	ENSDNOG00000000918	ENSMODG00000023740	ENSGALG00000045847	ENSXETG00000032005	0	ENSORLG00000001588	0	0	0	0	0
ENSMUSG00000073591	ENSDNOG00000046846	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073598	ENSDNOG00000034598	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073599	ENSDNOG00000039753	ENSMODG00000028763	ENSGALG00000024379	0	0	0	0	0	0	0	0
ENSMUSG00000073600	ENSDNOG00000044909	ENSMODG00000023788	0	0	0	0	0	0	0	0	0
ENSMUSG00000073601	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073602	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073608	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073609	0	ENSMODG00000008616	ENSGALG00000039535	ENSXETG00000033115	ENSDARG00000060210	ENSORLG00000013844	ENSPMAG00000003430	ENSEBUG00000003166	ENSCING00000012479	FBgn0023507	WBGene00010055
ENSMUSG00000073610	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073616	ENSDNOG00000044585	ENSMODG00000013501	ENSGALG00000052051	ENSXETG00000026806	ENSDARG00000045296	ENSORLG00000022640	0	ENSEBUG00000012240	0	FBgn0040754	0
ENSMUSG00000073631	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073633	ENSDNOG00000008744	ENSMODG00000021225	0	ENSXETG00000026827	0	0	0	0	0	0	0
ENSMUSG00000073639	ENSDNOG00000047713	ENSMODG00000008253	ENSGALG00000007435	0	ENSDARG00000098344	ENSORLG00000009609	ENSPMAG00000005322	ENSEBUG00000011179	0	0	0
ENSMUSG00000073643	ENSDNOG00000020045	ENSMODG00000021199	ENSGALG00000005158	ENSXETG00000033169	ENSDARG00000005425	ENSORLG00000009280	0	0	0	0	0
ENSMUSG00000073650	ENSDNOG00000047757	ENSMODG00000015494	0	ENSXETG00000014934	ENSDARG00000063009	ENSORLG00000011164	ENSPMAG00000005681	0	0	0	0
ENSMUSG00000073658	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073664	ENSDNOG00000008235	ENSMODG00000016268	ENSGALG00000008786	ENSXETG00000022086	ENSDARG00000099547	0	0	0	0	0	0
ENSMUSG00000073676	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073678	ENSDNOG00000018348	ENSMODG00000012214	ENSGALG00000030789	ENSXETG00000034065	ENSDARG00000062465	ENSORLG00000018243	ENSPMAG00000001248	ENSEBUG00000007459	ENSCING00000000995	FBgn0029789	WBGene00011835
ENSMUSG00000073680	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073682	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073684	ENSDNOG00000038115	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073700	ENSDNOG00000030684	ENSMODG00000000252	ENSGALG00000035211	ENSXETG00000011114	ENSDARG00000039255	ENSORLG00000019357	ENSPMAG00000004610	ENSEBUG00000006657	ENSCING00000007259	0	0
ENSMUSG00000073702	0	ENSMODG00000001704	ENSGALG00000016775	ENSXETG00000024667	ENSDARG00000053365	ENSORLG00000005178	ENSPMAG00000006942	ENSEBUG00000016868	ENSCING00000011538	FBgn0285949	WBGene00004445
ENSMUSG00000073705	0	0	ENSGALG00000024481	ENSXETG00000022169	0	ENSORLG00000003570	ENSPMAG00000009168	0	0	0	0
ENSMUSG00000073721	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073722	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073723	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073724	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073725	ENSDNOG00000007818	ENSMODG00000018586	ENSGALG00000016174	ENSXETG00000011753	ENSDARG00000104223	ENSORLG00000010302	0	ENSEBUG00000006063	0	0	0
ENSMUSG00000073730	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073733	ENSDNOG00000043887	ENSMODG00000003242	ENSGALG00000046964	ENSXETG00000013449	ENSDARG00000028442	ENSORLG00000003519	0	ENSEBUG00000001986	0	0	0
ENSMUSG00000073735	ENSDNOG00000024284	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073747	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073752	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073755	ENSDNOG00000017576	ENSMODG00000017899	ENSGALG00000051443	ENSXETG00000009667	0	0	0	0	0	0	0
ENSMUSG00000073758	ENSDNOG00000023808	ENSMODG00000017828	0	ENSXETG00000030848	ENSDARG00000099448	ENSORLG00000014532	0	0	0	0	0
ENSMUSG00000073761	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073764	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073768	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073769	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073771	ENSDNOG00000040899	ENSMODG00000028101	ENSGALG00000028978	ENSXETG00000033283	0	0	ENSPMAG00000002719	0	ENSCING00000018953	FBgn0035708	0
ENSMUSG00000073774	ENSDNOG00000034069	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073775	0	0	0	ENSXETG00000024834	ENSDARG00000054301	ENSORLG00000007998	ENSPMAG00000005029	ENSEBUG00000006006	ENSCING00000015963	FBgn0023521	WBGene00013332
ENSMUSG00000073785	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073786	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073789	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073791	ENSDNOG00000002814	ENSMODG00000001374	ENSGALG00000010998	0	ENSDARG00000020279	ENSORLG00000010304	ENSPMAG00000009001	0	ENSCING00000001504	0	0
ENSMUSG00000073792	ENSDNOG00000046375	ENSMODG00000027553	ENSGALG00000010991	ENSXETG00000010835	ENSDARG00000017617	ENSORLG00000010347	ENSPMAG00000009065	ENSEBUG00000014417	ENSCING00000009633	FBgn0032234	WBGene00007435
ENSMUSG00000073794	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073795	0	ENSMODG00000002799	0	0	ENSDARG00000022007	ENSORLG00000024093	0	0	0	0	0
ENSMUSG00000073802	ENSDNOG00000000334	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073804	ENSDNOG00000038703	ENSMODG00000029056	ENSGALG00000052512	0	0	0	0	0	0	0	0
ENSMUSG00000073805	ENSDNOG00000037154	ENSMODG00000012245	ENSGALG00000040836	ENSXETG00000005213	0	0	0	0	0	0	0
ENSMUSG00000073811	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073830	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073834	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073838	ENSDNOG00000047636	ENSMODG00000015564	0	ENSXETG00000028019	ENSDARG00000104173	ENSORLG00000011497	0	ENSEBUG00000015907	ENSCING00000002841	FBgn0024556	WBGene00007000
ENSMUSG00000073842	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073856	ENSDNOG00000014907	ENSMODG00000025493	ENSGALG00000028197	0	0	0	0	ENSEBUG00000006139	ENSCING00000015829	0	0
ENSMUSG00000073876	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073877	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073878	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073888	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073889	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073893	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073894	ENSDNOG00000011946	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073896	ENSDNOG00000043554	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073897	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073898	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073899	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073900	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073901	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073906	ENSDNOG00000019134	ENSMODG00000023358	0	0	0	0	0	0	0	0	0
ENSMUSG00000073907	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073909	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073910	0	ENSMODG00000004294	ENSGALG00000001856	ENSXETG00000009377	0	0	0	0	0	0	0
ENSMUSG00000073913	ENSDNOG00000010393	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073914	ENSDNOG00000036825	ENSMODG00000011025	0	0	0	0	0	0	0	0	0
ENSMUSG00000073915	0	ENSMODG00000011660	0	0	0	0	0	0	0	0	0
ENSMUSG00000073916	ENSDNOG00000046999	ENSMODG00000011630	0	0	0	0	0	0	0	0	0
ENSMUSG00000073917	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073920	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073922	ENSDNOG00000047462	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073923	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073924	ENSDNOG00000039060	ENSMODG00000022893	0	0	0	0	0	0	0	0	0
ENSMUSG00000073925	ENSDNOG00000040428	ENSMODG00000022894	0	0	0	0	0	0	0	0	0
ENSMUSG00000073926	0	ENSMODG00000011558	0	0	0	0	0	0	0	0	0
ENSMUSG00000073927	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073928	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073931	0	ENSMODG00000011410	0	0	0	0	0	0	0	0	0
ENSMUSG00000073932	0	ENSMODG00000011363	0	0	0	0	0	0	0	0	0
ENSMUSG00000073937	ENSDNOG00000042891	ENSMODG00000022905	0	0	0	0	0	0	0	0	0
ENSMUSG00000073938	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073940	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073943	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073944	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073945	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073946	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073947	0	ENSMODG00000011159	0	0	0	0	0	0	0	0	0
ENSMUSG00000073948	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073949	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073950	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073951	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073952	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073953	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073954	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073955	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073956	ENSDNOG00000044952	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073959	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073960	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073961	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073962	ENSDNOG00000016898	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073963	0	ENSMODG00000023977	0	0	0	0	0	0	0	0	0
ENSMUSG00000073964	0	ENSMODG00000023975	0	0	0	0	0	0	0	0	0
ENSMUSG00000073965	ENSDNOG00000038293	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073966	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073967	ENSDNOG00000037104	ENSMODG00000008901	0	0	0	0	0	0	0	0	0
ENSMUSG00000073968	ENSDNOG00000033322	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073969	ENSDNOG00000015869	0	ENSGALG00000019030	0	0	0	0	0	0	0	0
ENSMUSG00000073970	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073971	ENSDNOG00000011294	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073972	ENSDNOG00000042806	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073973	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073974	ENSDNOG00000048219	ENSMODG00000008853	0	0	0	0	0	0	0	0	0
ENSMUSG00000073975	ENSDNOG00000039788	ENSMODG00000023991	0	0	0	0	0	0	0	0	0
ENSMUSG00000073977	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073978	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073979	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073982	0	ENSMODG00000024005	ENSGALG00000026995	0	0	ENSORLG00000013812	0	ENSEBUG00000002741	ENSCING00000005573	0	WBGene00003239
ENSMUSG00000073987	ENSDNOG00000040880	ENSMODG00000008291	ENSGALG00000031130	ENSXETG00000021654	ENSDARG00000105118	ENSORLG00000009641	0	ENSEBUG00000001191	0	0	0
ENSMUSG00000073988	ENSDNOG00000046523	ENSMODG00000008268	ENSGALG00000030031	ENSXETG00000021656	ENSDARG00000027584	ENSORLG00000004307	0	0	0	FBgn0032785	0
ENSMUSG00000073991	0	ENSMODG00000029240	0	0	ENSDARG00000091489	0	0	0	0	0	0
ENSMUSG00000073995	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073997	ENSDNOG00000034071	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073998	ENSDNOG00000005086	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074001	ENSDNOG00000030694	ENSMODG00000013585	ENSGALG00000005292	ENSXETG00000006168	0	0	ENSPMAG00000000101	ENSEBUG00000013642	0	0	0
ENSMUSG00000074003	ENSDNOG00000036227	0	ENSGALG00000000808	ENSXETG00000030113	0	0	0	0	0	0	0
ENSMUSG00000074004	ENSDNOG00000030622	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074006	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074011	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074028	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074029	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074030	ENSDNOG00000018704	ENSMODG00000008838	ENSGALG00000043280	ENSXETG00000021410	ENSDARG00000063211	ENSORLG00000017584	ENSPMAG00000007466	ENSEBUG00000003972	ENSCING00000007056	FBgn0266668	WBGene00013687
ENSMUSG00000074037	ENSDNOG00000047411	0	ENSGALG00000054486	0	ENSDARG00000020237	ENSORLG00000009400	0	0	0	0	0
ENSMUSG00000074059	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074060	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074061	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074062	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074063	0	ENSMODG00000005049	0	ENSXETG00000012651	ENSDARG00000052279	ENSORLG00000017249	ENSPMAG00000002234	ENSEBUG00000002578	0	0	0
ENSMUSG00000074064	ENSDNOG00000031196	ENSMODG00000014843	ENSGALG00000005494	ENSXETG00000013233	ENSDARG00000104732	ENSORLG00000015765	0	ENSEBUG00000015428	ENSCING00000021867	0	WBGene00009439
ENSMUSG00000074071	ENSDNOG00000033079	ENSMODG00000028693	ENSGALG00000007016	0	ENSDARG00000069321	ENSORLG00000025389	0	0	0	0	0
ENSMUSG00000074088	ENSDNOG00000005077	ENSMODG00000017078	ENSGALG00000000615	ENSXETG00000012910	ENSDARG00000023160	ENSORLG00000011539	ENSPMAG00000003996	ENSEBUG00000004109	ENSCING00000006509	FBgn0031229	0
ENSMUSG00000074093	ENSDNOG00000034702	ENSMODG00000027515	0	0	0	0	0	0	0	0	0
ENSMUSG00000074102	ENSDNOG00000036695	ENSMODG00000011903	ENSGALG00000050969	ENSXETG00000000072	ENSDARG00000078966	ENSORLG00000025754	0	0	0	0	0
ENSMUSG00000074109	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074111	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074115	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074121	ENSDNOG00000032715	ENSMODG00000013772	0	ENSXETG00000021250	0	0	0	0	0	0	0
ENSMUSG00000074123	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074127	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074129	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074139	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074141	ENSDNOG00000043406	ENSMODG00000013380	0	0	0	0	0	0	0	0	0
ENSMUSG00000074151	0	ENSMODG00000013482	ENSGALG00000001256	0	0	ENSORLG00000013082	0	0	0	0	0
ENSMUSG00000074155	ENSDNOG00000013015	ENSMODG00000006484	0	0	0	0	0	0	0	0	0
ENSMUSG00000074156	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074158	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074165	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074166	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074170	ENSDNOG00000007576	ENSMODG00000023488	ENSGALG00000004474	ENSXETG00000010768	0	ENSORLG00000014926	0	0	0	0	0
ENSMUSG00000074178	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074179	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074182	ENSDNOG00000044251	ENSMODG00000025703	ENSGALG00000008658	0	ENSDARG00000095817	ENSORLG00000010767	0	ENSEBUG00000013826	ENSCING00000012888	FBgn0030406	WBGene00006489
ENSMUSG00000074183	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074194	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074195	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074199	ENSDNOG00000040717	ENSMODG00000013883	0	0	0	0	0	0	0	0	0
ENSMUSG00000074203	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074206	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074207	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074210	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074211	ENSDNOG00000005213	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074212	ENSDNOG00000037409	0	ENSGALG00000014026	0	ENSDARG00000069996	ENSORLG00000030029	ENSPMAG00000003510	0	0	0	0
ENSMUSG00000074213	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074215	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074217	0	0	0	0	ENSDARG00000090793	ENSORLG00000021969	0	0	0	0	0
ENSMUSG00000074218	ENSDNOG00000036645	ENSMODG00000025577	0	0	0	0	0	0	0	0	0
ENSMUSG00000074219	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074220	ENSDNOG00000032742	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074221	ENSDNOG00000045460	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074227	ENSDNOG00000045721	ENSMODG00000013117	ENSGALG00000050656	ENSXETG00000000155	ENSDARG00000069476	0	ENSPMAG00000008558	ENSEBUG00000009692	0	0	0
ENSMUSG00000074228	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074232	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074238	ENSDNOG00000035962	0	ENSGALG00000028807	ENSXETG00000025645	0	0	0	0	0	0	0
ENSMUSG00000074240	ENSDNOG00000039832	ENSMODG00000014899	ENSGALG00000003978	ENSXETG00000008733	ENSDARG00000091072	ENSORLG00000018025	0	0	0	0	0
ENSMUSG00000074247	ENSDNOG00000033450	ENSMODG00000015082	ENSGALG00000047617	ENSXETG00000013089	ENSDARG00000076074	ENSORLG00000008828	0	0	ENSCING00000018578	FBgn0051855	0
ENSMUSG00000074248	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074254	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074259	ENSDNOG00000037291	ENSMODG00000001901	ENSGALG00000002000	0	ENSDARG00000103736	ENSORLG00000001690	0	0	0	0	0
ENSMUSG00000074261	ENSDNOG00000035149	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074264	0	0	0	0	0	ENSORLG00000020006	ENSPMAG00000004203	ENSEBUG00000002907	0	0	0
ENSMUSG00000074268	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074269	ENSDNOG00000006522	ENSMODG00000009869	ENSGALG00000044207	0	ENSDARG00000069781	ENSORLG00000024709	0	0	0	0	0
ENSMUSG00000074272	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074277	ENSDNOG00000031610	ENSMODG00000018040	0	ENSXETG00000015133	0	0	0	0	0	0	0
ENSMUSG00000074282	ENSDNOG00000004415	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074283	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074291	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074300	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074302	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074305	ENSDNOG00000043085	ENSMODG00000012107	ENSGALG00000002759	ENSXETG00000015268	ENSDARG00000079756	ENSORLG00000030332	0	0	0	0	0
ENSMUSG00000074311	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074322	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074336	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074340	ENSDNOG00000017563	ENSMODG00000001338	0	0	0	0	0	0	0	0	0
ENSMUSG00000074342	ENSDNOG00000002467	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074344	ENSDNOG00000004748	ENSMODG00000023236	0	0	0	0	0	0	0	0	0
ENSMUSG00000074345	0	ENSMODG00000002109	ENSGALG00000047289	ENSXETG00000020757	ENSDARG00000088709	ENSORLG00000027022	0	0	0	0	0
ENSMUSG00000074358	ENSDNOG00000023673	ENSMODG00000021528	ENSGALG00000006714	ENSXETG00000024452	ENSDARG00000062307	ENSORLG00000009166	ENSPMAG00000008827	ENSEBUG00000002768	ENSCING00000004344	0	0
ENSMUSG00000074359	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074361	0	ENSMODG00000007252	0	0	0	0	0	0	0	0	0
ENSMUSG00000074364	0	0	ENSGALG00000036498	ENSXETG00000002783	0	0	0	0	0	0	0
ENSMUSG00000074365	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074366	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074369	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074375	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074377	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074378	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074384	ENSDNOG00000017630	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074397	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074401	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074402	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074403	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074405	ENSDNOG00000045263	0	0	ENSXETG00000019138	0	ENSORLG00000030231	0	0	0	0	0
ENSMUSG00000074406	ENSDNOG00000045194	ENSMODG00000017494	ENSGALG00000044788	ENSXETG00000008801	0	ENSORLG00000025888	0	0	0	0	0
ENSMUSG00000074417	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074419	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074424	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074433	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074434	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074435	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074437	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074439	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074440	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074441	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074442	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074443	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074444	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074445	0	0	0	0	0	0	0	0	0	0	0
